date,Brent_Crude_Oil,WTI_Crude_Oil,Electricity_Price_USA,Heating_Oil_Price_USA,Natural_Gas_Imports_From_Canada_USA,Natural_Gas_Imports_USA,Natural_Gas_Rotary_Rig_Count_USA,Natural_Gas_Total_Consumption_USA,Total_Natural_Gas_Marketed_Production_USA,Total_Natural_Gas_Underground_Storage_Volume_USA,BCOMCL_INDX,BCOMGC_INDX,BCOMHG_INDX,BCOMNG_INDX,CSI300_INDX,DJI_INDX,DXY_INDX,GSPC_INDX,IXIC_INDX,NYA_INDX,USDEUR_FOREX,XAX_INDX,CPI_Energy_Seasonally_Adjusted_USA,CPI_Index_Seasonally_Adjusted_USA,Fed_Fund_Effective_USA,Kilian_Global_Economy_Index_WORLD,PPI_Manufacturing_Sector_USA,PPI_Mining_Sector_USA,CLI_Comp_Bank_Activity_JPN,CLI_Comp_Business_Situation_DEU,CLI_Comp_Business_Situation_KOR,CLI_Comp_Business_Situation_USA,CLI_Comp_Cars_Registrations_Or_Sales_GBR,CLI_Comp_Cars_Registrations_Or_Sales_IND,CLI_Comp_Construction_JPN,CLI_Comp_Construction_Production_CHN,CLI_Comp_Construction_USA,CLI_Comp_Consumer_Confidence_DEU,CLI_Comp_Consumer_Confidence_GBR,CLI_Comp_Consumer_Confidence_USA,CLI_Comp_Consumer_Prices_GBR,CLI_Comp_Demand_Or_Orders_Inflow_Tendency_DEU,CLI_Comp_Export_Orders_Tendency_DEU,CLI_Comp_Finished_Goods_Stocks_Tendency_DEU,CLI_Comp_Hours_JPN,CLI_Comp_Hours_USA,CLI_Comp_Interest_Rate_Spread_DEU,CLI_Comp_Interest_Rate_Spread_JPN,CLI_Comp_Interest_Rate_Spread_KOR,CLI_Comp_Interest_Rate_Spread_USA,CLI_Comp_Inventories_To_Shipments_KOR,CLI_Comp_Monetary_Aggregates_IND,CLI_Comp_Net_Trade_JPN,CLI_Comp_Orders_DEU,CLI_Comp_Orders_USA,CLI_Comp_Production_Of_Goods_IND,CLI_Comp_Production_Of_Nonmetallic_Products_IND,CLI_Comp_Production_Tendency_GBR,CLI_Comp_Sales_Expectations_JPN,CLI_Comp_Services_Demand_Expectations_DEU,CLI_Comp_Share_Prices_GBR,CLI_Comp_Share_Prices_IND,CLI_Comp_Share_Prices_JPN,CLI_Comp_Share_Prices_KOR,CLI_Comp_Share_Prices_USA,CLI_Comp_Short_Term_Interest_Rate_GBR,CLI_Comp_Short_Term_Interest_Rate_IND,CLI_Comp_Stocks_JPN,CLI_Comp_Stocks_KOR,CLI_Comp_Terms_Of_Trade_KOR,Composite_Leading_Indicator_CHN,Composite_Leading_Indicator_DEU,Composite_Leading_Indicator_GBR,Composite_Leading_Indicator_IND,Composite_Leading_Indicator_JPN,Composite_Leading_Indicator_KOR,Composite_Leading_Indicator_USA,Comprehensive_PMI,Construction_PMI,M_PMI_Comp_Employment,M_PMI_Comp_Expected_Production_and_Business_Activities,M_PMI_Comp_Finished_Goods_Inventory,M_PMI_Comp_Import,M_PMI_Comp_In_Hand_Orders,M_PMI_Comp_Main_Raw_Material_Purchase_Price,M_PMI_Comp_New_Export_Orders,M_PMI_Comp_New_Orders,M_PMI_Comp_Producer_Prices,M_PMI_Comp_Production,M_PMI_Comp_Purchasing_Volume,M_PMI_Comp_Raw_Materials_Inventory,M_PMI_Comp_Supplier_Delivery_Time,Manufacturing_PMI,NM_PMI_Comp_Charge_Price,NM_PMI_Comp_Employment,NM_PMI_Comp_Expected_Business_Activities,NM_PMI_Comp_In_Hand_Orders,NM_PMI_Comp_Intermediate_Input_Price,NM_PMI_Comp_Inventory,NM_PMI_Comp_New_Export_Orders,NM_PMI_Comp_New_Orders,NM_PMI_Comp_Supplier_Delivery_Time,Non_Manufacturing_PMI,Services_PMI,Chemical_Fertilizers_Manufactured_(actual_weight)_Accumulated_YoY,Crude_Steel_Accumulated_YoY,Real_Estate_Floor_Space_of_Commercialized_Buildings_Sold_Accumulated_YoY,Motor_Vehicles_Accumulated_YoY,EU_Aggregated_Gas_Storage_Inventory,EU_Aggregated_LNG_System_Inventory,high_temperature,low_temperature,Natural_Gas_US_Henry_Hub_Gas
2012-02-29,122.23,107.08,9.58,4.056,249731,269906,723,2500650,1974430,6758320,279.274,217.97,407.8,1328.61,2634.14,12952.1,78.737,1365.68,2966.89,8113.24,0.7503,2458.3,248.898,228.329,0.1,-82.5059,192.1,234.9,99.4235,100.258,100.121,99.9885,99.0363,101.299,99.6559,109.196,99.7035,99.9817,98.1752,99.8894,100.781,99.0814,99.7331,99.9572,100.505,100.886,99.2683,100.124,99.1602,99.3177,98.9504,99.7706,100.067,100.149,101.21,100.126,100.622,99.7692,100.057,100.343,98.8699,99.1763,98.25,100.004,99.1773,101.3,101.613,99.8381,100.828,97.6759,99.4497,99.8606,98.1161,99.6226,99.9118,98.5055,99.8803,,,49.5,,50.5,50.8,49.4,54,51.1,51,,53.8,53.6,48.8,50.3,51,51.2,53.8,63.8,44.5,59,49.7,51,52.7,50.8,57.3,,15.03577441,-1.368039377,-13.98510368,-0.414937759,345.605,3260.62,59,16,2.50486
2012-03-31,123.41,103.03,9.52,4.118,245844,265152,667,2127760,2118690,6794580,267.586,212.61,402.07,1042.3,2454.9,13212,79.004,1408.47,3091.57,8206.93,0.7494,2405.92,249.742,228.807,0.13,-62.4575,194.3,236.7,99.4865,100.136,100.119,99.9859,99.1086,101.199,99.8011,125.563,99.8517,99.9645,98.1596,100.151,100.786,98.9405,99.7262,100.003,100.446,100.832,99.3568,100.082,99.1812,99.2684,99.1232,99.6864,100.155,100.119,101.101,99.8923,100.611,99.7587,100.029,100.39,98.8988,99.1071,98.2582,100.016,99.2255,101.307,101.547,99.998,100.658,97.7399,99.5045,99.8174,98.1476,99.4526,99.889,98.6472,99.9389,,,51,,50.8,51.5,50.5,55.9,51.9,55.1,,55.2,54.8,49.5,48.9,53.1,52,52.3,66.6,45.1,60.2,48.8,52,53.5,53.2,58,,20.17604658,2.535459949,-13.62368785,-0.118343195,334.07,3604.33,82,20,2.16364
2012-04-30,118.66,104.89,9.47,,235430,243018,629,1953070,2044520,6936420,270.756,211.63,401.71,1046.14,2626.16,13213.6,78.776,1397.91,3046.36,8119.06,0.7552,2426.28,249.677,229.187,0.14,-45.2203,194.7,229.9,99.5464,99.9645,100.043,99.9363,99.1809,101.084,99.9071,108.723,100.004,99.9221,98.1451,100.278,100.781,98.7553,99.649,100.059,100.331,100.745,99.4236,100.031,99.1748,99.1985,99.3385,99.6136,100.298,100.067,100.932,99.6656,100.592,99.711,100.002,100.357,98.898,99.0579,98.1865,99.9845,99.2008,101.203,101.456,100.186,100.48,97.8731,99.5631,99.7125,98.1926,99.2984,99.8348,98.7805,99.9097,,,51,,49.5,50.5,48.4,54.8,52.2,54.5,,57.2,54.4,48.5,49.6,53.3,50.3,52.1,66.1,45,57.9,49.6,52.7,52.7,52.9,56.1,,20.94977828,1.864081389,-13.39952365,4.899743706,378.115,2793.69,84,35,1.94875
2012-05-31,103.86,86.52,9.64,,242781,259023,600,1873840,2121370,7219440,222.578,198.63,353.04,1058.38,2632.04,12393.5,83.043,1310.33,2827.34,7463.96,0.8092,2200.52,241.806,228.713,0.16,-37.231,193.6,218.5,99.5943,99.7427,99.8651,99.8367,99.2485,100.957,99.9675,112.241,100.159,99.8406,98.1532,100.302,100.749,98.5503,99.4874,100.138,100.164,100.627,99.4812,99.9742,99.1404,99.1141,99.5608,99.5516,100.506,99.9919,100.73,99.4509,100.568,99.6326,99.9418,100.242,98.8921,99.0288,98.0549,99.9253,99.1374,100.989,101.351,100.387,100.308,98.0407,99.6388,99.5444,98.2641,99.16,99.7539,98.8749,99.8163,,,50.5,,52.2,48.1,43.6,44.8,50.4,49.8,,52.9,50.8,45.1,49,50.4,48.5,51.3,65.4,44.6,53.6,48.5,50.5,52.5,51.8,55.2,,21.56499315,2.037575987,-12.38688676,7.975688415,455.512,3215.76,85,45,2.43273
2012-06-30,94.17,85.04,10.13,,251447,259732,558,1868360,2039910,7453550,218.059,203.71,365.85,1187.54,2461.61,12880.1,81.627,1362.16,2935.05,7801.84,0.7899,2327.89,235.897,228.524,0.16,-53.0899,191.7,208.4,99.6293,99.4993,99.6131,99.7077,99.3049,100.819,100.005,107.854,100.319,99.7173,98.189,100.255,100.704,98.3518,99.2637,100.243,99.9513,100.487,99.5542,99.9239,99.0915,99.0367,99.7597,99.5002,100.769,99.8894,100.525,99.2512,100.54,99.554,99.8111,100.04,98.9136,99.0214,97.9148,99.8705,99.0903,100.675,101.237,100.604,100.155,98.1947,99.7233,99.3303,98.3908,99.0373,99.6548,98.9234,99.6993,,,49.7,,52.3,46.5,43.3,41.2,47.5,49.2,,52,46.9,48.2,49.1,50.2,48.6,51.4,65.5,44.1,52.1,49.2,50.5,53.7,52.2,56.7,,20.98680773,1.898197939,-10.02919902,7.664921466,532.52,3148.89,96,50,2.45857
2012-07-31,105.93,88.08,10.3,,265792,281166,522,2069770,2162380,7588110,224.93,204.42,357.58,1345.15,2332.92,13008.7,82.635,1379.32,2939.52,7863.93,0.8128,2377.7,233.568,228.59,0.16,-40.9973,191.2,213.8,99.6537,99.2708,99.3383,99.5897,99.3553,100.675,100.052,110.388,100.48,99.5596,98.2419,100.22,100.678,98.1807,99.0367,100.36,99.71,100.329,99.654,99.8874,99.0441,98.9852,99.9154,99.4589,101.042,99.7806,100.349,99.0693,100.507,99.4826,99.623,99.7975,98.976,99.0325,97.8046,99.8435,99.0963,100.297,101.121,100.827,100.05,98.2911,99.8131,99.1105,98.5788,98.9294,99.5523,98.9259,99.6101,,,49.5,,48,45,41.9,41,46.6,49,,51.8,46.8,48.5,49,50.1,48.7,51.4,63.9,45.3,49.7,47.2,49.4,53.2,52.5,55.6,,22.3413282,2.216081333,-6.618162811,8.423963134,608.2,3245.34,96,61,2.954
2012-08-31,113.93,96.47,10.32,,262219,281350,487,2008820,2151740,7753990,245.597,213.66,360.49,1150.96,2204.87,13090.8,81.208,1406.58,3066.96,8014.93,0.7949,2416.52,244.987,229.918,0.13,-74.2371,193.5,224.6,99.6755,99.0913,99.1064,99.5034,99.3993,100.527,100.107,126.113,100.641,99.3984,98.2839,100.236,100.688,98.0689,98.8518,100.467,99.4707,100.171,99.7729,99.8651,99.0143,98.9668,100.034,99.4274,101.276,99.6718,100.233,98.9078,100.471,99.4232,99.3982,99.5675,99.0734,99.0572,97.7457,99.8501,99.1537,99.9097,101.008,101.022,99.9897,98.3375,99.9031,98.9271,98.7996,98.8348,99.4562,98.9162,99.5755,,,49.1,,48.2,47,45.1,46.1,46.6,48.7,,50.9,48.8,45.1,50,49.2,51.2,51.7,63.2,44.7,57.6,47.8,49.6,52.7,52.6,56.3,,24.85517785,2.618888815,-4.075570303,8.470856028,688.837,4095.41,92,61,2.84055
2012-09-30,111.36,92.18,10.26,,246487,257990,447,1807210,2094290,8044850,233.997,224.59,391.87,1289.64,2293.11,13437.1,79.935,1440.67,3116.23,8251,0.7798,2437.52,252.987,231.015,0.14,-81.875,195.4,227.4,99.696,98.972,98.9315,99.4476,99.4427,100.378,100.165,109.621,100.796,99.2686,98.312,100.278,100.729,98.0347,98.7577,100.543,99.2607,100.06,99.8879,99.8539,99.0126,98.9728,100.138,99.4056,101.429,99.5736,100.245,98.768,100.432,99.3882,99.1737,99.4071,99.1882,99.0882,97.7584,99.8738,99.2441,99.5622,100.902,101.163,99.9786,98.376,99.9996,98.8135,99.0295,98.7511,99.3782,98.9164,99.6085,,,48.9,,47.9,47.7,46.5,51,48.8,49.8,,51.3,49.8,47,49.5,49.8,51.3,51,60.9,44.7,57.5,48.3,49.8,51.8,52.9,53.7,,24.44203213,3.159005963,-3.994175803,8.784364261,738.792,3815.29,82,49,2.85211
2012-10-31,109.89,86.23,9.74,4.014,243031,253402,426,1901080,2168770,8294300,218.068,217.65,366.8,1316.23,2254.82,13096.5,79.919,1412.16,2977.23,8221.4,0.7717,2359.28,256.017,231.638,0.16,-52.1849,195.1,226,99.7153,98.915,98.8341,99.4194,99.4687,100.23,100.222,125.464,100.935,99.196,98.3467,100.286,100.782,98.0933,98.7827,100.574,99.1086,100.021,99.9777,99.854,99.0379,98.9971,100.199,99.3935,101.446,99.5042,100.342,98.6507,100.389,99.3774,99.0269,99.3418,99.3121,99.1158,97.8675,99.9003,99.3508,99.2813,100.803,101.226,100.015,98.4374,100.12,98.7903,99.2462,98.6749,99.3379,98.9299,99.6829,,,49.2,,48.1,48.4,43.8,54.3,49.3,50.4,,52.1,51.2,47.3,50.1,50.2,50.5,51.1,63.4,44.6,58.1,46.2,49.3,51.6,53,55.5,,22.30706458,3.691198322,-1.142705055,8.29856877,755.363,3625.4,78,35,3.31913
2012-11-30,110.84,88.54,9.58,4.012,219615,233853,421,2167840,2101830,8171570,223.55,216.56,379.39,1226.99,2139.66,13025.6,80.153,1416.18,3010.24,8260.43,0.7689,2399.65,248.819,231.249,0.16,-44.5423,192.6,226.3,99.7324,98.9226,98.8317,99.4282,99.4733,100.085,100.254,112.079,101.05,99.1842,98.3953,100.213,100.828,98.2676,98.9314,100.555,99.0295,100.059,100.038,99.8639,99.0759,99.0382,100.204,99.3916,101.399,99.4541,100.491,98.5563,100.342,99.3905,98.9475,99.3735,99.4502,99.1329,98.0953,99.9256,99.4777,99.0848,100.712,101.199,100.044,98.5232,100.274,98.8626,99.4376,98.6038,99.3531,98.9694,99.7803,,,48.7,,48.8,48.5,45.3,50.1,50.2,51.2,,52.5,51.4,47.9,49.9,50.6,48.4,51.8,64.6,46.6,52.5,47.3,50.8,53.2,52.6,55.6,,23.4264854,4.618342145,2.356298811,7.558574636,705.864,4006.63,65,30,3.5395
2012-12-31,110.8,91.83,9.64,3.986,235157,252066,423,2503910,2152640,7785320,228.914,211.89,379.65,1145.85,2522.95,13104.1,79.769,1426.19,3019.51,8443.51,0.7578,2355.66,244.708,231.221,0.16,-62.3816,191.8,227.7,99.7469,98.9844,98.9311,99.4836,99.4838,99.9442,100.295,115.498,101.137,99.2217,98.4235,100.089,100.87,98.5022,99.152,100.507,99.0286,100.158,100.078,99.883,99.1141,99.0998,100.155,99.3987,101.288,99.4434,100.662,98.4854,100.293,99.4432,98.9729,99.4881,99.6136,99.1337,98.4465,99.9492,99.6381,98.9659,100.631,101.083,100.021,98.6341,100.446,99.0048,99.6149,98.536,99.4398,99.0494,99.9031,,,49,,49.4,49,45.9,53.3,50,51.2,,52,52.1,47.3,48.8,50.6,50,52.1,64.6,46,53.8,47.5,52.5,54.3,53.1,56.1,,23.31430847,4.870291907,1.235151802,7.326350894,599.127,3794.21,59,21,3.33823
2013-01-31,115.55,97.65,9.64,4.017,264561,278078,434,2878780,2136400,7076700,241.864,209.87,387.92,1137,2686.88,13860.6,79.207,1498.11,3142.13,8894.71,0.7364,2413.66,245.025,231.679,0.14,-72.8868,192.6,230.3,99.7635,99.0792,99.1074,99.5657,99.5464,99.8083,100.38,128.798,101.191,99.2949,98.4518,100.02,100.909,98.7567,99.3973,100.447,99.0981,100.281,100.105,99.9057,99.148,99.1791,100.067,99.4143,101.107,99.4749,100.804,98.4376,100.24,99.5335,99.0999,99.6406,99.8004,99.1146,98.8966,99.9589,99.8208,98.9087,100.558,100.893,99.9703,98.7665,100.613,99.1835,99.8122,98.4702,99.5919,99.1521,100.046,,,47.8,55.9,47.4,49.1,44.4,57.2,48.5,51.6,,51.3,53.2,50.1,50,50.4,50.9,51.8,61.4,45.8,58.2,48.4,52.6,53.7,50.9,56.2,,,,,,457.129,3456.04,60,4,3.33857
2013-02-28,112.2,92.03,9.77,4.145,225479,236875,426,2567160,1935280,6483370,226.827,199.28,367.21,1155.52,2673.33,14054.5,81.949,1514.68,3160.19,8868.72,0.7653,2363.83,255.696,232.937,0.15,-76.645,195.2,230.9,99.7778,99.1814,99.3214,99.6316,99.6368,99.6788,100.526,130.129,101.213,99.3765,98.5035,100.041,100.96,99.0134,99.6232,100.393,99.2278,100.396,100.118,99.9355,99.1916,99.2697,99.9847,99.438,100.911,99.5423,100.915,98.4116,100.185,99.6556,99.3292,99.7847,99.9971,99.075,99.3992,99.9485,100,98.8967,100.496,100.652,99.8648,98.9116,100.754,99.3633,100.035,98.4058,99.8101,99.2872,100.191,,,47.6,64.6,46.6,48.1,44.4,55.5,47.3,50.1,,51.2,50.2,49.5,48.3,50.1,51.1,51.9,62.7,44.9,56.2,47.4,51.6,51.8,50.1,54.5,,4.50928382,11.39802515,49.4985116,12.17948718,327.441,3162.88,47,15,3.3055
2013-03-31,108.46,97.24,9.71,4.055,239979,248290,413,2521110,2136860,6102200,238.529,201.24,352.15,1316.85,2495.08,14578.5,83.221,1569.19,3267.52,9107.04,0.7823,2406.18,246.595,232.282,0.14,-59.9797,194.5,230.7,99.7871,99.2698,99.525,99.6653,99.7504,99.5567,100.723,108.15,101.203,99.4486,98.6145,100.128,101.007,99.2408,99.7878,100.35,99.394,100.453,100.127,99.987,99.2635,99.3751,99.9362,99.469,100.699,99.6234,100.987,98.4062,100.132,99.8038,99.6099,99.8839,100.191,99.0191,99.9007,99.9183,100.16,98.9156,100.446,100.387,99.6981,99.0636,100.878,99.5129,100.287,98.3447,100.063,99.4551,100.313,,,49.8,65.5,50.2,48.9,47.1,50.6,50.9,52.3,,52.7,51.9,47.5,51.1,50.9,50,50.4,62.4,45,55.3,46,51.7,52,52.6,55.6,,12.43439645,10.14361317,37.13318284,14.37598736,225.738,3141.85,58,21,3.78429
2013-04-30,101.53,93.22,9.66,,215418,220608,374,1967460,2094620,6236410,228.449,185.65,328.01,1408.25,2447.31,14839.8,81.746,1597.57,3328.79,9276.88,0.7594,2409.4,240.473,231.797,0.15,-59.8433,194,236,99.7939,99.3637,99.6786,99.6979,99.8845,99.4426,100.945,112.108,101.169,99.5074,98.7956,100.251,101.033,99.4836,99.9014,100.312,99.5758,100.452,100.154,100.071,99.3833,99.5081,99.9074,99.5069,100.519,99.7053,101.072,98.4193,100.083,99.9578,99.8867,99.9273,100.373,98.9521,100.344,99.8727,100.296,98.9546,100.409,100.13,99.5462,99.2002,100.98,99.6462,100.558,98.2891,100.325,99.614,100.427,,,49,59.3,47.7,48.7,43.6,40.1,48.6,51.7,,52.6,51,47.5,50.8,50.6,47.6,51.4,62.5,44.6,51.1,46.4,51.9,50.9,52.7,54.5,,12.78083301,10.32466783,38.02483107,12.14429434,242.361,3486.32,75,31,4.16136
2013-05-31,100.43,91.93,9.92,,228544,234183,353,1752470,2157050,6654640,224.279,175.5,338.81,1276.85,2606.43,15115.6,83.261,1630.74,3455.91,9302.27,0.7693,2364.99,240.468,231.893,0.11,-62.3394,194,237.9,99.8039,99.4916,99.7697,99.7669,100.003,99.3368,101.168,108.879,101.123,99.5579,99.0519,100.363,101.029,99.7724,99.9871,100.272,99.7537,100.42,100.218,100.165,99.5549,99.6833,99.8878,99.5508,100.405,99.8075,101.154,98.4486,100.041,100.109,100.133,99.9373,100.546,98.8806,100.68,99.825,100.406,99.0061,100.386,99.8938,99.466,99.2971,101.077,99.7925,100.83,98.241,100.568,99.7354,100.54,,,48.8,56.3,48.6,50.3,44.9,45.1,49.4,51.8,,53.3,51.5,47.6,50.8,50.8,50.7,51.3,62.9,45.3,54.4,46.9,49.1,50.1,52.2,54.3,,9.164733179,9.783265431,35.58005573,11.74037909,320.401,3265.06,93,41,4.07435
2013-06-30,102.49,96.36,10.45,,228616,236690,352,1742920,2084390,7027250,234.505,154.17,313.2,1133.58,2200.64,14909.6,83.136,1606.28,3403.25,9112.69,0.7678,2245.73,242.711,232.445,0.09,-52.4545,193.9,235.8,99.8188,99.6609,99.8118,99.8845,100.088,99.2397,101.355,116.467,101.072,99.6096,99.3715,100.376,101.003,100.056,100.087,100.219,99.9188,100.388,100.313,100.229,99.7524,99.8896,99.8686,99.5999,100.401,99.927,101.188,98.4923,100.011,100.262,100.339,99.9439,100.704,98.814,100.888,99.7847,100.49,99.0645,100.38,99.6862,99.4881,99.3307,101.171,99.96,101.097,98.204,100.778,99.7977,100.629,,,48.7,54.1,48.2,47.9,42.9,44.6,47.7,50.4,,52,49.5,47.4,50.3,50.1,50.6,51.5,61.8,45.9,55,47,50.4,50.3,52.2,53.9,,8.434320261,9.147893179,28.69779103,12.5364715,417.614,3268.18,95,53,3.806
2013-07-31,107.89,105.1,10.69,,227905,236199,364,1926330,2196400,7302180,255.393,165.13,319.45,1097.59,2193.02,15499.5,81.452,1685.73,3626.37,9558.83,0.7518,2356.39,242.986,232.9,0.09,-34.7363,194,240.7,99.8385,99.8608,99.8466,100.03,100.132,99.1518,101.516,129.3,101.023,99.6708,99.7202,100.258,100.975,100.329,100.211,100.141,100.073,100.369,100.421,100.255,99.9349,100.098,99.8431,99.6531,100.48,100.035,101.164,98.5481,99.9974,100.419,100.531,99.9552,100.863,98.7637,101.016,99.7701,100.573,99.1257,100.389,99.5022,99.6494,99.2931,101.257,100.144,101.36,98.1836,100.963,99.7902,100.684,,,49.1,56.4,47.3,48.4,44.7,50.1,49,50.6,,52.4,50,47.6,50.1,50.3,52.4,51.3,63.9,44.9,58.2,46.9,53.1,50.3,52,54.1,,8.315801641,8.663799475,25.80628565,12.82726964,527.668,3251.37,99,60,3.64304
2013-08-31,115.97,107.98,10.58,,227274,236248,386,1927380,2191680,7574290,264.806,175.59,330.43,1121.29,2313.91,14810.3,82.087,1632.97,3589.87,9270.66,0.7562,2275.1,244.833,233.456,0.08,-37.9765,194.6,240.6,99.8609,100.076,99.9118,100.168,100.145,99.0734,101.654,108.727,100.98,99.7486,100.022,100.024,100.959,100.582,100.357,100.043,100.218,100.365,100.524,100.247,100.08,100.279,99.8199,99.711,100.616,100.138,101.172,98.6141,100.001,100.572,100.726,99.9862,101.012,98.7398,101.078,99.7865,100.662,99.187,100.406,99.3378,99.9008,99.1977,101.312,100.339,101.588,98.1869,101.129,99.7431,100.717,,,49.3,59.4,47.6,50,44.8,53.2,50.2,52.4,,52.6,52,48,50.4,51,51.2,52.5,62.9,46.1,57.1,47.3,49.6,50.9,52.2,53.9,,5.206317868,8.361972121,23.38613041,12.94311624,628.008,3251.31,88,59,3.41227
2013-09-30,107.85,102.36,10.43,,226782,243881,389,1766970,2115460,7927600,253.06,166.9,339.63,1083.55,2409.04,15129.7,80.221,1681.55,3771.48,9621.24,0.7393,2363.29,242.745,233.544,0.08,5.62088,194.3,241.9,99.8839,100.278,100,100.269,100.146,99.0046,101.759,115.036,100.944,99.8513,100.251,99.7457,100.948,100.78,100.505,99.9416,100.352,100.353,100.602,100.222,100.183,100.419,99.7804,99.7739,100.779,100.227,101.212,98.6881,100.024,100.704,100.939,100.02,101.14,98.7504,101.107,99.8223,100.766,99.2463,100.435,99.199,100.188,99.076,101.325,100.521,101.766,98.2153,101.28,99.6713,100.731,,,49.1,58.4,47.4,50.4,46.2,54.5,50.7,52.8,,52.9,52.5,48.5,50.8,51.1,50.6,51.3,60.1,46.8,56.7,47.1,50.5,53.4,52.7,55.4,,5.495655815,8.303232456,23.29277309,12.79368213,698.031,3629.67,96,44,3.61571
2013-10-31,107.53,96.29,10.02,3.832,214707,220430,374,1866760,2192600,8181400,240.285,166.48,337.33,1042.4,2373.72,15545.8,80.195,1756.54,3919.71,10009.6,0.7361,2444.23,241.954,233.669,0.09,17.1201,193.7,236.2,99.9109,100.447,100.089,100.325,100.138,98.9455,101.783,110.728,100.915,99.974,100.421,99.5243,100.937,100.92,100.632,99.8439,100.474,100.328,100.64,100.198,100.255,100.518,99.7713,99.8423,100.943,100.284,101.238,98.7683,100.062,100.809,101.136,100.034,101.234,98.7971,101.107,99.8537,100.879,99.3022,100.465,99.0869,100.443,98.9436,101.298,100.666,101.891,98.272,101.397,99.6051,100.735,,,49.2,57.5,45.6,50,45.5,53.3,50.4,52.5,,54.4,52.7,48.6,50.8,51.4,51.4,51.5,60.5,45,56.1,46.8,49.4,51.6,51.8,56.3,,6.707016791,8.34521981,21.82812673,14.80384023,789.122,3439.1,81,36,3.65522
2013-11-30,111.07,92.55,9.79,3.837,215857,218693,366,2316910,2143610,7970920,230.514,157.13,326.66,1125.21,2438.94,16086.4,80.68,1805.81,4059.89,10183.2,0.7358,2387.15,242.718,234.1,0.08,-1.79738,192.7,229,99.9419,100.574,100.172,100.338,100.14,98.8972,101.704,117.895,100.887,100.109,100.572,99.4275,100.932,100.992,100.723,99.7545,100.586,100.276,100.64,100.185,100.306,100.588,99.8031,99.9161,101.087,100.311,101.238,98.8531,100.115,100.897,101.285,100.063,101.287,98.8785,101.081,99.8653,100.991,99.3545,100.496,99.0113,100.595,98.8018,101.239,100.775,101.991,98.3555,101.465,99.5679,100.739,,,49.6,54.9,47.9,50.5,45.3,52.5,50.6,52.3,,54.5,53.6,47.8,50.6,51.4,49.5,51.9,61.3,45.4,54.8,47,49.9,51,52.1,56,,0.914985066,7.988941488,20.8298348,15.7086277,734.553,4172.13,72,19,3.65143
2013-12-31,109.95,98.17,9.86,3.969,270304,273181,373,2920830,2177890,7255030,244.432,151.08,346.18,1202.59,2330.03,16576.7,80.035,1848.36,4176.59,10400.3,0.7275,2426.2,245.733,234.719,0.09,31.5541,193.2,235.2,99.9769,100.651,100.265,100.318,100.149,98.8607,101.5,120.145,100.855,100.24,100.749,99.4352,100.941,101,100.756,99.672,100.684,100.199,100.608,100.183,100.333,100.631,99.8543,99.9949,101.185,100.307,101.189,98.9408,100.176,100.966,101.365,100.104,101.3,98.9941,101.013,99.8577,101.087,99.4028,100.531,98.9988,100.615,98.658,101.14,100.84,102.088,98.4621,101.461,99.5684,100.732,,,48.7,49.4,46.2,49,45.1,52.6,49.8,52,,53.9,52.7,47.6,50.5,51,52,51.1,58.7,45.5,56.9,46.9,49.4,51,52.4,54.6,,-3.751143641,8.722307974,17.2922806,15.90037384,643.765,3513.63,57,9,4.28364
2014-01-31,108.16,97.55,10.12,4.066,286650,295356,362,3204130,2198800,6288360,241.803,155.72,325.85,1417.7,2202.45,15698.8,81.311,1782.59,4103.88,9967.65,0.7414,2287.54,250.34,235.288,0.07,-7.67409,194.2,238.8,100.022,100.684,100.364,100.29,100.164,98.8363,101.164,121.189,100.821,100.349,100.952,99.4689,100.959,100.959,100.739,99.5995,100.765,100.141,100.545,100.182,100.335,100.643,99.8945,100.078,101.226,100.28,101.13,99.03,100.242,101.023,101.369,100.149,101.276,99.1426,100.894,99.8412,101.169,99.4493,100.559,99.0505,100.556,98.5254,101.001,100.861,102.182,98.5927,101.373,99.5842,100.72,,,48.2,51.3,46.5,48.2,45.7,49.2,49.3,50.9,,53,51,47.8,49.8,50.5,50.1,49.7,58.1,45.1,54.5,48.7,50.1,50.9,52,53.4,,,,,,548.038,3445.6,58,2,4.52826
2014-02-28,108.98,102.88,10.33,4.239,241434,245422,341,2741240,2033040,5560210,255.859,166,325.16,1402.27,2178.97,16321.7,79.691,1859.45,4308.12,10425.9,0.7245,2510.98,249.925,235.547,0.07,-33.217,195.2,258.1,100.075,100.676,100.441,100.293,100.201,98.8239,100.739,121.91,100.788,100.42,101.147,99.4982,100.997,100.867,100.667,99.5477,100.809,100.164,100.458,100.182,100.314,100.629,99.9038,100.165,101.187,100.221,101.118,99.119,100.306,101.07,101.325,100.171,101.203,99.3223,100.735,99.8301,101.243,99.4982,100.574,99.1661,100.456,98.4069,100.848,100.828,102.265,98.7462,101.211,99.5955,100.737,,,48,61.8,47.8,46.5,45.1,47.7,48.2,50.5,,52.6,49.4,47.4,49.9,50.2,49,50.9,59.9,45.3,52.1,46.5,48.3,51.4,51.5,55,,-10.72116226,4.265376399,-0.052525523,10.54285714,470.003,4204.6,55,8,5.1635
